entry_time,exit_time,model,direction,tag,risk_ticks,raw_r,spread_cost_points,primary_r,stress_r,reason,year,period,session,hour,weekday,model_direction,md_session,md_weekday,risk_quartile
2024-11-13 13:48:00,2024-11-13 13:49:00,pm_mom,long,pm_mom_long,46.36000000000058,1.6046160483174825,0.2,1.5873597929249028,1.5701035375323233,trail,2024,2024,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q2
2024-11-13 14:30:00,2024-11-13 14:32:00,trend,short,trend_cont_short,48.63999999999942,1.6881167763158216,0.2,1.6716694078947687,1.6552220394737158,trail,2024,2024,PM_1330_1500,14,Wednesday,trend__short,trend__short__PM_1330_1500,trend__short__Wednesday,Q3
2024-11-14 09:51:00,2024-11-14 09:52:00,ou_rev,long,ou_rev_long,54.9600000000064,2.470705967976306,0.2,2.4561499272193936,2.441593886462481,trail,2024,2024,OPEN_0930_1030,9,Thursday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Thursday,Q3
2024-11-15 10:07:00,2024-11-15 10:08:00,or_rev,long,or_rev_long,56.88000000000466,0.5251406469759652,0.2,0.5110759493669649,0.4970112517579647,trail,2024,2024,OPEN_0930_1030,10,Friday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Friday,Q4_WIDE
2024-11-15 10:13:00,2024-11-15 10:13:00,ou_rev,long,ou_rev_long,68.88000000000466,-1.0036295005807199,0.2,-1.0152439024390234,-1.026858304297327,stop,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q4_WIDE
2024-11-15 10:19:00,2024-11-15 10:19:00,ou_rev,long,ou_rev_long,46.88000000000466,-1.0053327645051189,0.2,-1.0223976109214994,-1.03946245733788,stop,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q2
2024-11-15 10:25:00,2024-11-15 10:27:00,ou_rev,long,ou_rev_long,54.39999999999418,-0.00459558823529461,0.2,-0.019301470588237363,-0.03400735294118011,trail,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q3
2024-11-15 10:29:00,2024-11-15 10:30:00,ou_rev,long,ou_rev_long,42.39999999999418,-0.005896226415095149,0.2,-0.024764150943399628,-0.043632075471704106,trail,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q1_TIGHT
2024-11-15 10:39:00,2024-11-15 10:40:00,vwap_scalp,long,vwap_scalp_long,48.88000000000466,2.0431669394432452,0.2,2.0268003273319537,2.0104337152206626,trail,2024,2024,MORNING_1030_1200,10,Friday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Friday,Q3
2024-11-15 11:45:00,2024-11-15 11:47:00,ou_lunch,long,ou_lunch_long,47.88000000000466,2.044068504594524,0.2,2.0273600668334564,2.0106516290723886,trail,2024,2024,MORNING_1030_1200,11,Friday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Friday,Q2
2024-11-18 10:07:00,2024-11-18 10:08:00,vwap_rev,short,vwap_rev_short,47.279999999998836,-0.005287648054145646,0.2,-0.022208121827411713,-0.03912859560067778,trail,2024,2024,OPEN_0930_1030,10,Monday,vwap_rev__short,vwap_rev__short__OPEN_0930_1030,vwap_rev__short__Monday,Q2
2024-11-18 10:24:00,2024-11-18 10:27:00,kalman_mom,long,kalman_mom_long,44.720000000001164,1.498881932021402,0.2,1.480992844364873,1.4631037567083438,trail,2024,2024,OPEN_0930_1030,10,Monday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Monday,Q2
2024-11-18 10:39:00,2024-11-18 10:40:00,ema_rev,short,ema_rev_short,55.279999999998836,0.7682706222865785,0.2,0.7537988422576346,0.7393270622286907,trail,2024,2024,MORNING_1030_1200,10,Monday,ema_rev__short,ema_rev__short__MORNING_1030_1200,ema_rev__short__Monday,Q3
2024-11-19 10:34:00,2024-11-19 10:34:00,vwap_rev,short,vwap_rev_short,44.520000000004075,-1.0056154537286608,0.2,-1.0235849056603752,-1.0415543575920896,stop,2024,2024,MORNING_1030_1200,10,Tuesday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Tuesday,Q2
2024-11-19 10:40:00,2024-11-19 10:44:00,vwap_rev,short,vwap_rev_short,48.520000000004075,-0.005152514427039963,0.2,-0.021640560593567844,-0.038128606760095725,trail,2024,2024,MORNING_1030_1200,10,Tuesday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Tuesday,Q3
2024-11-19 11:16:00,2024-11-19 11:18:00,ou_rev,short,ou_rev_short,44.0399999999936,-1.0056766575840153,0.2,-1.0238419618528645,-1.0420072661217135,stop,2024,2024,MORNING_1030_1200,11,Tuesday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Tuesday,Q2
2024-11-19 11:22:00,2024-11-19 11:29:00,ou_rev,short,ou_rev_short,76.0399999999936,-1.0032877432930039,0.2,-1.0138085218306165,-1.0243293003682292,stop,2024,2024,MORNING_1030_1200,11,Tuesday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Tuesday,Q4_WIDE
2024-11-19 11:32:00,2024-11-19 11:35:00,ou_lunch,short,ou_lunch_short,46.0399999999936,-1.005430060816682,0.2,-1.022806255430064,-1.0401824500434462,stop,2024,2024,MORNING_1030_1200,11,Tuesday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Tuesday,Q2
2024-11-19 11:40:00,2024-11-19 11:52:00,ou_lunch,short,ou_lunch_short,54.520000000004075,-0.004585473220836048,0.2,-0.0192589875275114,-0.03393250183418676,trail,2024,2024,MORNING_1030_1200,11,Tuesday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Tuesday,Q3
2024-11-19 12:06:00,2024-11-19 12:08:00,vwap_scalp,short,vwap_scalp_short,42.0399999999936,-1.0059467174119894,0.2,-1.0249762131303557,-1.044005708848722,stop,2024,2024,LUNCH_1200_1330,12,Tuesday,vwap_scalp__short,vwap_scalp__short__LUNCH_1200_1330,vwap_scalp__short__Tuesday,Q1_TIGHT
2024-11-19 13:41:00,2024-11-19 13:47:00,pm_mom,long,pm_mom_long,71.9600000000064,1.2060867148413823,0.2,1.1949694274595044,1.1838521400776267,trail,2024,2024,PM_1330_1500,13,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q4_WIDE
2024-11-20 10:10:00,2024-11-20 10:10:00,vwap_rev,long,vwap_rev_long,43.479999999995925,-1.0057497700092002,0.2,-1.0241490340386408,-1.0425482980680814,stop,2024,2024,OPEN_0930_1030,10,Wednesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Wednesday,Q1_TIGHT
2024-11-20 10:40:00,2024-11-20 10:41:00,kalman_mom,long,kalman_mom_long,48.9600000000064,1.6705473856205657,0.2,1.654207516339522,1.6378676470584785,trail,2024,2024,MORNING_1030_1200,10,Wednesday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Wednesday,Q3
2024-11-20 10:45:00,2024-11-20 10:47:00,trend,long,trend_cont_long,66.9600000000064,1.6545698924728645,0.2,1.6426224611705955,1.6306750298683268,trail,2024,2024,MORNING_1030_1200,10,Wednesday,trend__long,trend__long__MORNING_1030_1200,trend__long__Wednesday,Q4_WIDE
2024-11-21 10:24:00,2024-11-21 10:24:00,kalman_mom,long,kalman_mom_long,43.24000000000524,-1.0057816836262712,0.2,-1.0242830712303392,-1.0427844588344073,stop,2024,2024,OPEN_0930_1030,10,Thursday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Thursday,Q1_TIGHT
2024-11-21 10:46:00,2024-11-21 10:47:00,or_rev,long,or_rev_long,45.24000000000524,2.3764367816088043,0.2,2.358753315649478,2.3410698496901525,trail,2024,2024,MORNING_1030_1200,10,Thursday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Thursday,Q2
2024-11-21 11:08:00,2024-11-21 11:10:00,trend,long,trend_cont_long,74.24000000000524,-1.0033674568965514,0.2,-1.0141433189655162,-1.0249191810344809,stop,2024,2024,MORNING_1030_1200,11,Thursday,trend__long,trend__long__MORNING_1030_1200,trend__long__Thursday,Q4_WIDE
2024-11-21 11:15:00,2024-11-21 11:18:00,trend,long,trend_cont_long,60.24000000000524,-0.004150066401062056,0.2,-0.017430278884460637,-0.030710491367859215,trail,2024,2024,MORNING_1030_1200,11,Thursday,trend__long,trend__long__MORNING_1030_1200,trend__long__Thursday,Q4_WIDE
2024-11-21 13:32:00,2024-11-21 13:34:00,pm_mom,long,pm_mom_long,47.24000000000524,-0.005292125317526932,0.2,-0.022226926333613117,-0.0391617273496993,trail,2024,2024,PM_1330_1500,13,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q2
2024-11-22 10:18:00,2024-11-22 10:19:00,or_rev,long,or_rev_long,53.479999999995925,1.5944278234856128,0.2,1.5794689603592094,1.5645100972328059,trail,2024,2024,OPEN_0930_1030,10,Friday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Friday,Q3
2024-11-22 10:37:00,2024-11-22 10:38:00,vwap_scalp,long,vwap_scalp_long,49.0,1.6887755102040816,0.2,1.6724489795918367,1.6561224489795918,trail,2024,2024,MORNING_1030_1200,10,Friday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Friday,Q3
2024-11-25 10:05:00,2024-11-25 10:06:00,or_rev,long,or_rev_long,45.83999999999651,1.743237347295148,0.2,1.7257853403143437,1.7083333333335395,trail,2024,2024,OPEN_0930_1030,10,Monday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Monday,Q2
2024-11-25 10:48:00,2024-11-25 10:50:00,kalman_mom,long,kalman_mom_long,46.320000000006985,1.110319516407281,0.2,1.0930483592397533,1.0757772020722258,trail,2024,2024,MORNING_1030_1200,10,Monday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Monday,Q2
2024-11-26 10:22:00,2024-11-26 10:23:00,vwap_rev,long,vwap_rev_long,49.80000000000291,1.6857429718873933,0.2,1.6696787148592818,1.6536144578311702,trail,2024,2024,OPEN_0930_1030,10,Tuesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Tuesday,Q3
2024-11-26 13:42:00,2024-11-26 13:43:00,pm_mom,long,pm_mom_long,40.279999999998836,1.1288480635551756,0.2,1.1089870903674888,1.0891261171798021,trail,2024,2024,PM_1330_1500,13,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q1_TIGHT
2024-11-27 10:08:00,2024-11-27 10:11:00,or_rev,long,or_rev_long,49.11999999999534,-1.0050895765472319,0.2,-1.0213762214983735,-1.037662866449515,trail,2024,2024,OPEN_0930_1030,10,Wednesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Wednesday,Q3
2024-11-27 10:19:00,2024-11-27 10:20:00,ou_rev,long,ou_rev_long,55.60000000000582,0.9199640287767774,0.2,0.9055755395681458,0.8911870503595143,trail,2024,2024,OPEN_0930_1030,10,Wednesday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Wednesday,Q4_WIDE
2024-11-27 10:22:00,2024-11-27 10:22:00,ou_rev,long,ou_rev_long,43.60000000000582,-1.0057339449541276,0.2,-1.024082568807336,-1.0424311926605447,stop,2024,2024,OPEN_0930_1030,10,Wednesday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Wednesday,Q1_TIGHT
2024-11-27 10:40:00,2024-11-27 10:41:00,vwap_rev,long,vwap_rev_long,40.60000000000582,1.2844827586203622,0.2,1.2647783251228282,1.245073891625294,trail,2024,2024,MORNING_1030_1200,10,Wednesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Wednesday,Q1_TIGHT
2024-11-27 11:36:00,2024-11-27 11:38:00,ou_lunch,long,ou_lunch_long,47.60000000000582,-0.005252100840335492,0.2,-0.022058823529409067,-0.03886554621848264,trail,2024,2024,MORNING_1030_1200,11,Wednesday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Wednesday,Q2
2024-11-27 13:32:00,2024-11-27 13:35:00,pm_mom,long,pm_mom_long,51.60000000000582,0.7393410852711216,0.2,0.7238372093021311,0.7083333333331406,trail,2024,2024,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q3
2024-11-28 09:38:00,2024-11-28 09:56:00,open_drive,long,open_drive_long,55.11999999999534,0.6645500725690812,0.2,0.6500362844703862,0.6355224963716912,trail,2024,2024,OPEN_0930_1030,9,Thursday,open_drive__long,open_drive__long__OPEN_0930_1030,open_drive__long__Thursday,Q3
2024-11-29 09:54:00,2024-11-29 09:57:00,sweep,long,sweep_pdl_long,75.80000000000291,0.9360158311344903,0.2,0.9254617414247281,0.914907651714966,trail,2024,2024,OPEN_0930_1030,9,Friday,sweep__long,sweep__long__OPEN_0930_1030,sweep__long__Friday,Q4_WIDE
2024-11-29 10:36:00,2024-11-29 10:36:00,kalman_mom,long,kalman_mom_long,40.80000000000291,-1.0061274509803917,0.2,-1.0257352941176452,-1.0453431372548987,stop,2024,2024,MORNING_1030_1200,10,Friday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Friday,Q1_TIGHT
2024-12-02 10:16:00,2024-12-02 10:18:00,kalman_mom,long,kalman_mom_long,42.279999999998836,-1.0059129612109745,0.2,-1.0248344370860933,-1.0437559129612122,stop,2024,2024,OPEN_0930_1030,10,Monday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Monday,Q1_TIGHT
2024-12-02 14:33:00,2024-12-02 14:52:00,pm_mom,long,pm_mom_long,46.279999999998836,0.7664217804667687,0.2,0.7491356957649532,0.7318496110631377,trail,2024,2024,PM_1330_1500,14,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q2
2024-12-03 13:05:00,2024-12-03 13:30:00,kalman_mom,long,kalman_mom_long,48.720000000001164,-1.0051313628899834,0.2,-1.0215517241379304,-1.0379720853858776,stop,2024,2024,LUNCH_1200_1330,13,Tuesday,kalman_mom__long,kalman_mom__long__LUNCH_1200_1330,kalman_mom__long__Tuesday,Q3
2024-12-03 14:49:00,2024-12-03 14:53:00,pm_mom,long,pm_mom_long,40.720000000001164,0.8602652259331491,0.2,0.8406188605107529,0.8209724950883566,trail,2024,2024,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q1_TIGHT
2024-12-04 14:25:00,2024-12-04 14:38:00,trend,long,trend_cont_long,55.80000000000291,0.6084229390680165,0.2,0.5940860215052932,0.57974910394257,trail,2024,2024,PM_1330_1500,14,Wednesday,trend__long,trend__long__PM_1330_1500,trend__long__Wednesday,Q4_WIDE
2024-12-05 10:01:00,2024-12-05 10:02:00,or_rev,long,or_rev_long,48.39999999999418,0.957644628099409,0.2,0.9411157024795723,0.9245867768597356,trail,2024,2024,OPEN_0930_1030,10,Thursday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Thursday,Q3
2024-12-05 10:05:00,2024-12-05 10:06:00,open_drive,long,open_drive_long,43.919999999998254,-1.0056921675774138,0.2,-1.0239071038251377,-1.0421220400728615,stop,2024,2024,OPEN_0930_1030,10,Thursday,open_drive__long,open_drive__long__OPEN_0930_1030,open_drive__long__Thursday,Q1_TIGHT
2024-12-05 13:32:00,2024-12-05 13:34:00,trend,short,trend_cont_short,47.60000000000582,-1.0052521008403354,0.2,-1.022058823529409,-1.0388655462184826,stop,2024,2024,PM_1330_1500,13,Thursday,trend__short,trend__short__PM_1330_1500,trend__short__Thursday,Q2
2024-12-05 13:43:00,2024-12-05 13:43:00,kalman_mom,long,kalman_mom_long,42.39999999999418,-1.0058962264150952,0.2,-1.0247641509433998,-1.0436320754717041,stop,2024,2024,PM_1330_1500,13,Thursday,kalman_mom__long,kalman_mom__long__PM_1330_1500,kalman_mom__long__Thursday,Q1_TIGHT
2024-12-05 14:05:00,2024-12-05 14:09:00,trend,short,trend_cont_short,71.60000000000582,-1.0034916201117317,0.2,-1.0146648044692725,-1.0258379888268137,stop,2024,2024,PM_1330_1500,14,Thursday,trend__short,trend__short__PM_1330_1500,trend__short__Thursday,Q4_WIDE
2024-12-06 11:06:00,2024-12-06 11:07:00,kalman_mom,long,kalman_mom_long,41.11999999999534,0.9880836575877737,0.2,0.9686284046694836,0.9491731517511934,trail,2024,2024,MORNING_1030_1200,11,Friday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Friday,Q1_TIGHT
2024-12-09 10:55:00,2024-12-09 10:56:00,ou_rev,long,ou_rev_long,51.39999999999418,-0.004863813229572535,0.2,-0.02042801556420465,-0.03599221789883676,trail,2024,2024,MORNING_1030_1200,10,Monday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Monday,Q3
2024-12-09 11:20:00,2024-12-09 11:22:00,pd_rev,long,pd_pdl_long,59.39999999999418,1.2685185185187409,0.2,1.2550505050507261,1.2415824915827114,trail,2024,2024,MORNING_1030_1200,11,Monday,pd_rev__long,pd_rev__long__MORNING_1030_1200,pd_rev__long__Monday,Q4_WIDE
2024-12-09 11:32:00,2024-12-09 11:38:00,vwap_scalp,long,vwap_scalp_long,42.39999999999418,-1.0058962264150952,0.2,-1.0247641509433998,-1.0436320754717041,stop,2024,2024,MORNING_1030_1200,11,Monday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Monday,Q1_TIGHT
2024-12-09 13:39:00,2024-12-09 13:48:00,pm_mom,long,pm_mom_long,57.39999999999418,0.7378048780489567,0.2,0.7238675958189901,0.7099303135890235,trail,2024,2024,PM_1330_1500,13,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q4_WIDE
2024-12-10 11:13:00,2024-12-10 11:15:00,or_rev,long,or_rev_long,58.16000000000349,1.1621389270975317,0.2,1.1483837689132135,1.1346286107288952,trail,2024,2024,MORNING_1030_1200,11,Tuesday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Tuesday,Q4_WIDE
2024-12-10 11:34:00,2024-12-10 11:47:00,trend,short,trend_cont_short,69.36000000000058,0.7264994232987168,0.2,0.714965397923861,0.7034313725490053,trail,2024,2024,MORNING_1030_1200,11,Tuesday,trend__short,trend__short__MORNING_1030_1200,trend__short__Tuesday,Q4_WIDE
2024-12-10 12:32:00,2024-12-10 12:34:00,vwap_scalp,long,vwap_scalp_long,47.16000000000349,1.009117896522328,0.2,0.9921543681084192,0.9751908396945103,trail,2024,2024,LUNCH_1200_1330,12,Tuesday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Tuesday,Q2
2024-12-11 10:06:00,2024-12-11 10:08:00,trend,long,trend_cont_long,51.0,2.25,0.2,2.234313725490196,2.2186274509803923,trail,2024,2024,OPEN_0930_1030,10,Wednesday,trend__long,trend__long__OPEN_0930_1030,trend__long__Wednesday,Q3
2024-12-12 10:18:00,2024-12-12 10:19:00,or_rev,long,or_rev_long,57.919999999998254,1.9307665745857236,0.2,1.9169544198895907,1.9031422651934575,trail,2024,2024,OPEN_0930_1030,10,Thursday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Thursday,Q4_WIDE
2024-12-12 14:00:00,2024-12-12 14:03:00,trend,short,trend_cont_short,46.080000000001746,-0.0054253472222220165,0.2,-0.02278645833333247,-0.04014756944444292,trail,2024,2024,PM_1330_1500,14,Thursday,trend__short,trend__short__PM_1330_1500,trend__short__Thursday,Q2
2024-12-13 10:45:00,2024-12-13 10:46:00,vwap_rev,long,vwap_rev_long,43.279999999998836,1.3971811460259425,0.2,1.3786968576710437,1.3602125693161449,trail,2024,2024,MORNING_1030_1200,10,Friday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Friday,Q1_TIGHT
2024-12-13 11:36:00,2024-12-13 11:37:00,kalman_mom,long,kalman_mom_long,46.279999999998836,-1.0054019014693174,0.2,-1.0226879861711329,-1.0399740708729484,stop,2024,2024,MORNING_1030_1200,11,Friday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Friday,Q2
2024-12-13 12:22:00,2024-12-13 12:22:00,vwap_scalp,long,vwap_scalp_long,43.279999999998836,-1.0057763401109059,0.2,-1.0242606284658047,-1.0427449168207035,stop,2024,2024,LUNCH_1200_1330,12,Friday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Friday,Q1_TIGHT
2024-12-13 13:11:00,2024-12-13 13:15:00,ou_lunch,long,ou_lunch_long,44.279999999998836,-0.005645889792231404,0.2,-0.0237127371273719,-0.0417795844625124,trail,2024,2024,LUNCH_1200_1330,13,Friday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Friday,Q2
2024-12-13 13:49:00,2024-12-13 13:50:00,pm_mom,long,pm_mom_long,44.279999999998836,1.2752935862692558,0.2,1.2572267389341154,1.2391598915989748,trail,2024,2024,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q2
2024-12-17 10:25:00,2024-12-17 10:28:00,vwap_scalp,long,vwap_scalp_long,49.83999999999651,-0.005016051364366322,0.2,-0.021067415730338556,-0.03711878009631079,trail,2024,2024,OPEN_0930_1030,10,Tuesday,vwap_scalp__long,vwap_scalp__long__OPEN_0930_1030,vwap_scalp__long__Tuesday,Q3
2024-12-17 14:44:00,2024-12-17 14:45:00,ou_rev,long,ou_rev_long,47.83999999999651,1.3359113712376287,0.2,1.3191889632108715,1.3024665551841146,trail,2024,2024,PM_1330_1500,14,Tuesday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Tuesday,Q2
2024-12-17 14:52:00,2024-12-17 14:56:00,ou_rev,long,ou_rev_long,41.83999999999651,0.5714627151052937,0.2,0.5523422562142787,0.5332217973232637,trail,2024,2024,PM_1330_1500,14,Tuesday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Tuesday,Q1_TIGHT
2024-12-19 10:25:00,2024-12-19 10:26:00,vwap_scalp,long,vwap_scalp_long,40.39999999999418,3.251237623762989,0.2,3.2314356435649665,3.2116336633669436,trail,2024,2024,OPEN_0930_1030,10,Thursday,vwap_scalp__long,vwap_scalp__long__OPEN_0930_1030,vwap_scalp__long__Thursday,Q1_TIGHT
2024-12-20 10:42:00,2024-12-20 10:43:00,or_rev,short,or_rev_short,51.44000000000233,1.9305987558319047,0.2,1.9150466562984683,1.899494556765032,trail,2024,2024,MORNING_1030_1200,10,Friday,or_rev__short,or_rev__short__MORNING_1030_1200,or_rev__short__Friday,Q3
2024-12-20 11:08:00,2024-12-20 11:09:00,ema_rev,short,ema_rev_short,54.919999999998254,-0.004552075746540567,0.2,-0.019118718135470385,-0.0336853605244002,trail,2024,2024,MORNING_1030_1200,11,Friday,ema_rev__short,ema_rev__short__MORNING_1030_1200,ema_rev__short__Friday,Q3
2024-12-20 11:28:00,2024-12-20 11:30:00,ou_rev,short,ou_rev_short,65.44000000000233,0.692389975550062,0.2,0.6801650366747568,0.6679400977994516,trail,2024,2024,MORNING_1030_1200,11,Friday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Friday,Q4_WIDE
2024-12-23 10:49:00,2024-12-23 10:52:00,or_rev,long,or_rev_long,56.80000000000291,-1.004401408450704,0.2,-1.0184859154929569,-1.0325704225352097,stop,2024,2024,MORNING_1030_1200,10,Monday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Monday,Q4_WIDE
2024-12-23 11:47:00,2024-12-23 11:47:00,ou_lunch,short,ou_lunch_short,53.19999999999709,-1.004699248120301,0.2,-1.0197368421052642,-1.0347744360902273,stop,2024,2024,MORNING_1030_1200,11,Monday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Monday,Q3
2024-12-23 11:53:00,2024-12-23 11:55:00,ou_lunch,short,ou_lunch_short,52.679999999993015,-0.004745634016705261,0.2,-0.019931662870162098,-0.035117691723618935,trail,2024,2024,MORNING_1030_1200,11,Monday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Monday,Q3
2024-12-23 13:32:00,2024-12-23 13:36:00,pm_mom,long,pm_mom_long,44.320000000006985,1.1152978339346846,0.2,1.097247292418442,1.0791967509021994,trail,2024,2024,PM_1330_1500,13,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q2
