sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.75,1.0,12,91.66666666666666,0.20321637184683805,1.5346153748365645,0.17174977289637353,1.43235943554328,0.15601647342114133,1.384467246694059,8.206633243838741,1.9440977076433228,0.02681087596611545
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.75,1.5,12,91.66666666666666,0.22793848758539934,1.4918294154371279,0.1964718886349348,1.4061615135238763,0.18073858915970256,1.3659657024667797,8.206633243838741,1.9440977076433228,0.02681087596611545
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.75,2.0,12,91.66666666666666,0.30968749269546986,1.6682215895792372,0.2782208937450053,1.5751592254880167,0.2624875942697731,1.5314938955336852,8.206633243838741,1.9440977076433228,0.02681087596611545
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.75,2.5,12,91.66666666666666,0.4763541593621345,2.0278430388038173,0.44488756041167,1.9197051351224155,0.42915426093643777,1.8689662860621263,8.206633243838741,1.9440977076433228,0.02681087596611545
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.75,3.0,12,91.66666666666666,0.6430208260288043,2.3874644880284084,0.6115542270783398,2.2642510447568247,0.5958209276031076,2.2064386765905772,8.206633243838741,1.9440977076433228,0.02681087596611545
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,0.5,12,100.0,0.04824561221846224,1.1692307617802422,0.024263408300268723,1.0818005172074754,0.012272306341171949,1.0405855264800823,10.942177658451655,1.9440977076433228,0.020108156974586587
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,1.0,12,100.0,0.21491227888512612,1.5833333255261677,0.1909300749669326,1.5002826683285886,0.17893897300783582,1.460878762317954,10.942177658451655,1.9440977076433228,0.020108156974586587
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,1.5,12,100.0,0.33643228618827276,1.913173343722609,0.31245008227007925,1.8186942832585928,0.30045898031098256,1.7738680995278557,10.942177658451655,1.9440977076433228,0.020108156974586587
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,2.0,12,100.0,0.5447656195216067,2.478649531410534,0.5207834156034131,2.3645776697279084,0.5087923136443164,2.310455558381976,10.942177658451655,1.9440977076433228,0.020108156974586587
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,2.5,12,100.0,0.5852469271910626,2.588527365971555,0.5612647232728691,2.470648421660591,0.5492736213137724,2.414720016046513,10.942177658451655,1.9440977076433228,0.020108156974586587
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,3.0,12,100.0,0.4185802605243938,1.926566009862018,0.39459805660620023,1.8456249465008407,0.3826069546471034,1.8070598712376866,10.942177658451655,1.9440977076433228,0.020108156974586587
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.25,0.5,1032,0.3875968992248062,0.00720148440719892,1.0250039518596907,-0.022996901280351263,0.9230109803767887,-0.038096094124126345,0.8747240723686983,8.699500000000398,8.688750000000027,0.025288846541656022
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.25,1.0,1032,0.3875968992248062,0.0271572706964091,1.0729969531651433,-0.003041114991141077,0.9921344550127865,-0.01814030783491617,0.9539608446982141,8.699500000000398,8.688750000000027,0.025288846541656022
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.25,1.5,1032,0.3875968992248062,0.0044793307123031445,1.0108700409906612,-0.025719054975247027,0.9400103712918608,-0.040818247819022116,0.9066242628343657,8.699500000000398,8.688750000000027,0.025288846541656022
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.25,2.0,1032,0.3875968992248062,-0.01120121334137099,0.9740181485495544,-0.041399599028921166,0.9077468083703948,-0.05649879187269625,0.8765525754019479,8.699500000000398,8.688750000000027,0.025288846541656022
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.25,2.5,1032,0.3875968992248062,-0.01614017179676191,0.9628185271628799,-0.04633855748431208,0.8974756688784914,-0.06143775032808718,0.8667325231776297,8.699500000000398,8.688750000000027,0.025288846541656022
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.25,3.0,1032,0.3875968992248062,-0.011205123042346058,0.9743149445242915,-0.04140350872989624,0.9088871143600895,-0.05650270157367133,0.8781210637759748,8.699500000000398,8.688750000000027,0.025288846541656022
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,0.5,1032,5.426356589147287,0.0072014844071993205,1.0250039518596925,-0.02235202898454343,0.9251062643583768,-0.0371287856804148,0.8777519835217871,8.740000000000009,8.688750000000027,0.025171657666503002
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,1.0,1032,5.426356589147287,0.020615876931787097,1.0550199284864807,-0.008937636459955668,0.9770346072048025,-0.02371439315582704,0.9401903549057938,8.740000000000009,8.688750000000027,0.025171657666503002
