sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,0.5,18,38.88888888888889,61.111111111111114,0.0,5.555555555555555,-0.4166666666666663,0.31818181818181873,-0.4621691190434233,0.28006993156065063,-0.48492034523180166,0.2623554952217777,5.138750000000073,1.5,0.0428135512023405
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,1.0,18,27.77777777777778,72.22222222222221,0.0,5.555555555555555,-0.4444444444444444,0.38461538461538464,-0.48994689682120135,0.3547495057023773,-0.5126981230095798,0.340884633827008,5.138750000000073,1.5,0.0428135512023405
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,1.5,18,16.666666666666664,77.77777777777779,5.555555555555555,0.0,-0.5066759123293679,0.3485595412908126,-0.5521783647061249,0.3228363080889343,-0.5749295908945034,0.3108453715263464,5.138750000000073,1.5,0.0428135512023405
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,2.0,18,16.666666666666664,77.77777777777779,5.555555555555555,0.0,-0.4233425789960314,0.45570239843367394,-0.46884503137278827,0.4250321043499676,-0.49159625756116676,0.4107350854710661,5.138750000000073,1.5,0.0428135512023405
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,2.5,18,5.555555555555555,83.33333333333334,11.11111111111111,0.0,-0.5506655290658471,0.3392013651209834,-0.5961679814426041,0.3173762247570508,-0.6189192076309825,0.3071968358892847,5.138750000000073,1.5,0.0428135512023405
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,3.0,18,5.555555555555555,83.33333333333334,11.11111111111111,0.0,-0.5228877512880717,0.3725346984543139,-0.5683902036648286,0.3491823131830698,-0.5911414298532072,0.338290607255775,5.138750000000073,1.5,0.0428135512023405
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,0.5,27,40.74074074074074,59.25925925925925,0.0,40.74074074074074,-0.40759116337946755,0.3332331329325345,-0.5143856516000889,0.23885312166330272,-0.5677828957103995,0.1981120784941293,2.2280000000000655,0.0,0.09874326750448542
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,1.0,27,25.925925925925924,74.07407407407408,0.0,40.74074074074074,-0.5001837559720582,0.341380793633729,-0.6069782441926795,0.2770847835115366,-0.6603754883029901,0.24933202453328435,2.2280000000000655,0.0,0.09874326750448542
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,1.5,27,18.51851851851852,81.48148148148148,0.0,40.74074074074074,-0.5557393115276119,0.33325984714874274,-0.6625337997482332,0.2820425653517821,-0.7159310438585438,0.2599790945234661,2.2280000000000655,0.0,0.09874326750448542
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,2.0,27,14.814814814814813,85.18518518518519,0.0,40.74074074074074,-0.5742578300461323,0.3403536751254792,-0.6810523182667536,0.29190927281043544,-0.7344495623770642,0.27097837688089643,2.2280000000000655,0.0,0.09874326750448542
