date,open,high,low,close,bars,last_min,sma200,atr14,prior_close,prior_sma200,prior_atr14
2003-10-09,29.7263,30.0243,29.3092,29.488,78,955,24.505963,0.6018989763706836,29.2965,24.4650595,0.5922142822453517
2003-10-10,29.5987,29.7689,29.488,29.7349,78,955,24.54725,0.5789704780584919,29.488,24.505963,0.6018989763706836
2003-10-13,29.9136,30.1094,29.7263,29.9221,78,955,24.587600000000002,0.5649797296257426,29.7349,24.54725,0.5789704780584919
2003-10-14,29.8796,30.0924,29.7604,30.0583,78,955,24.630376000000002,0.5483383203667611,29.9221,24.587600000000002,0.5649797296257426
2003-10-15,30.4755,30.518,29.82,29.9732,78,955,24.674599500000003,0.559028440340564,30.0583,24.630376000000002,0.5483383203667611
2003-10-16,29.8796,30.2371,29.8455,30.1758,78,955,24.720772500000002,0.5470692660305237,29.9732,24.674599500000003,0.559028440340564
2003-10-17,30.146,30.2116,29.4625,29.505,78,955,24.764314999999996,0.5615000327426294,30.1758,24.720772500000002,0.5470692660305237
2003-10-20,29.4965,29.8115,29.3688,29.7834,78,955,24.804695000000002,0.5530143161181558,29.505,24.764314999999996,0.5615000327426294
2003-10-21,29.9136,30.1775,29.7425,30.1009,78,955,24.846194500000003,0.5445847221097161,29.7834,24.804695000000002,0.5530143161181558
2003-10-22,29.7008,29.7349,29.3177,29.4199,78,955,24.8809265,0.5616286705304507,30.1009,24.846194500000003,0.5445847221097161
2003-10-23,29.0709,29.3748,28.9857,29.2326,78,955,24.9137005,0.5525266226354184,29.4199,24.8809265,0.5616286705304507
2003-10-24,28.7644,29.0198,28.509,29.0113,78,955,24.948475,0.5647461495900314,29.2326,24.9137005,0.5525266226354184
2003-10-27,29.1815,29.3262,28.9772,29.0964,78,955,24.980185000000002,0.5493357103336006,29.0113,24.948475,0.5647461495900314
2003-10-28,29.3092,30.0498,29.2581,30.0413,78,955,25.015299999999996,0.5781974453097722,29.0964,24.980185000000002,0.5493357103336006
2003-10-29,29.9647,30.1435,29.854,30.0498,78,955,25.051138499999997,0.5575761992162171,30.0413,25.015299999999996,0.5781974453097722
2003-10-30,30.484,30.5265,29.9136,30.0081,78,955,25.085448999999997,0.5615278992722017,30.0498,25.051138499999997,0.5575761992162171
2003-10-31,30.169,30.2031,29.8455,29.9477,78,955,25.1214155,0.5469616207527586,30.0081,25.085448999999997,0.5615278992722017
2003-11-03,30.1605,30.6287,30.1009,30.5351,78,955,25.161723500000004,0.55653579069899,29.9477,25.1214155,0.5469616207527586
2003-11-04,30.3818,30.5351,30.1775,30.2967,78,955,25.205436,0.5423260913633479,30.5351,25.161723500000004,0.55653579069899
2003-11-05,30.2371,30.4499,29.9221,30.3393,78,955,25.2501705,0.541288513408823,30.2967,25.205436,0.5423260913633479
2003-11-06,30.4669,30.5606,30.0839,30.4916,78,955,25.296091999999998,0.5366750481653357,30.3393,25.2501705,0.541288513408823
2003-11-07,30.7138,30.7819,30.3648,30.4414,78,955,25.339081,0.5281339732963833,30.4916,25.296091999999998,0.5366750481653357
2003-11-10,30.3903,30.4269,29.8796,29.9494,78,955,25.3834835,0.5305386894894989,30.4414,25.339081,0.5281339732963833
2003-11-11,29.9221,30.0498,29.6668,29.803,78,955,25.4280475,0.5200002116688206,29.9494,25.3834835,0.5305386894894989
2003-11-12,29.9392,30.5444,29.9136,30.501,78,955,25.4746545,0.5358144822639048,29.803,25.4280475,0.5200002116688206
2003-11-13,30.3988,30.5606,30.2626,30.4669,78,955,25.519346,0.5188277335307689,30.501,25.4746545,0.5358144822639048
2003-11-14,30.4848,30.6627,29.7859,29.803,78,955,25.563909999999996,0.544397181135714,30.4669,25.519346,0.5188277335307689
2003-11-17,29.6582,29.7178,29.1645,29.471,78,955,25.6073675,0.5511188110545916,29.803,25.563909999999996,0.544397181135714
2003-11-18,29.6838,29.7689,28.9006,28.9262,78,955,25.647675500000002,0.5737746102649778,29.471,25.6073675,0.5511188110545916
2003-11-19,28.9517,29.2837,28.841,29.1986,78,955,25.690919999999995,0.5644121381031936,28.9262,25.647675500000002,0.5737746102649778
2003-11-20,28.8751,29.522,28.7814,28.9091,78,955,25.73293,0.5769969853815368,29.1986,25.690919999999995,0.5644121381031936
2003-11-21,29.0215,29.156,28.7133,29.0709,78,955,25.775493500000003,0.5674043435685697,28.9091,25.73293,0.5769969853815368
2003-11-24,29.3858,29.9988,29.3433,29.9953,78,955,25.824211499999997,0.5931540333136718,29.0709,25.775493500000003,0.5674043435685697
2003-11-25,30.0413,30.1775,29.8711,29.9051,78,955,25.8709885,0.5726716023626952,29.9953,25.824211499999997,0.5931540333136718
2003-11-26,30.135,30.2371,29.6327,30.0311,78,955,25.918523500000003,0.5749379164796458,29.9051,25.8709885,0.5726716023626952
2003-12-01,30.3988,30.6457,30.1945,30.5776,78,955,25.9699825,0.5777709224453855,30.0311,25.918523500000003,0.5749379164796458
2003-12-02,30.4925,30.6883,30.2882,30.3052,78,955,26.020803500000003,0.5650801422707152,30.5776,25.9699825,0.5777709224453855
2003-12-03,30.5095,30.7479,30.0924,30.1086,78,955,26.067534000000002,0.5715387035370927,30.3052,26.020803500000003,0.5650801422707152
2003-12-04,30.1264,30.3988,29.8625,30.3273,78,955,26.1119105,0.5690216532844432,30.1086,26.067534000000002,0.5715387035370927
2003-12-05,30.0243,30.2201,29.7604,29.837,78,955,26.1546015,0.5688701066212688,30.3273,26.1119105,0.5690216532844432
2003-12-08,29.8115,30.0754,29.6072,30.0073,78,955,26.19874,0.5616793847197495,29.837,26.1546015,0.5688701066212688
2003-12-09,30.169,30.186,29.2581,29.3007,78,955,26.2377705,0.5878380000969105,30.0073,26.19874,0.5616793847197495
2003-12-10,29.3714,29.5391,29.0538,29.3969,78,955,26.279453,0.5805138572328457,29.3007,26.2377705,0.5878380000969105
2003-12-11,29.3688,30.1264,29.3629,29.9988,78,955,26.3238045,0.5935842960019282,29.3969,26.279453,0.5805138572328457
2003-12-12,30.0583,30.0839,29.7263,29.9902,78,955,26.370666500000002,0.5767282748589334,29.9988,26.3238045,0.5935842960019282
2003-12-15,30.5861,30.6372,29.5391,29.5816,78,955,26.41323,0.6139691123690095,29.9902,26.370666500000002,0.5767282748589334
2003-12-16,29.6157,29.814,29.3007,29.7093,78,955,26.4548995,0.606778461485509,29.5816,26.41323,0.6139691123690095
2003-12-17,29.6327,29.7944,29.4318,29.6242,78,955,26.498101500000004,0.5893371428079727,29.7093,26.4548995,0.606778461485509
2003-12-18,29.7519,30.3393,29.751,30.2797,78,955,26.545474999999996,0.5983202040359749,29.6242,26.498101500000004,0.5893371428079727
2003-12-19,30.3137,30.3478,29.9647,30.1775,78,955,26.591316000000003,0.5829473323191194,30.2797,26.545474999999996,0.5983202040359749
2003-12-22,30.0924,30.3733,30.0413,30.2882,78,955,26.6386465,0.5650225228677539,30.1775,26.591316000000003,0.5829473323191194
2003-12-23,30.3052,30.6627,30.2456,30.6117,78,955,26.687168999999997,0.5544566283772002,30.2882,26.6386465,0.5650225228677539
2003-12-24,30.5211,30.6743,30.487,30.5721,46,795,26.737962000000003,0.5282311549216859,30.6117,26.687168999999997,0.5544566283772002
2003-12-26,30.6232,30.734,30.504,30.5296,46,795,26.789224,0.5069289295701369,30.5721,26.737962000000003,0.5282311549216859
2003-12-29,30.6829,31.0916,30.6743,31.0746,78,955,26.8417635,0.5108625774579844,30.5296,26.789224,0.5069289295701369
2003-12-30,31.1087,31.1257,30.9128,31.0627,78,955,26.888242,0.4895795362109853,31.0746,26.8417635,0.5108625774579844
2003-12-31,31.1853,31.2023,30.8702,30.9724,78,955,26.934099,0.47833099791020073,31.0627,26.888242,0.4895795362109853
2004-01-02,31.2194,31.3301,30.8447,30.9383,78,955,26.974890499999997,0.4788359266309008,30.9724,26.934099,0.47833099791020073
2004-01-05,31.1623,31.6435,31.158,31.6196,78,955,27.018705499999996,0.49500478901440775,30.9383,26.974890499999997,0.4788359266309008
2004-01-06,31.577,31.8666,31.4663,31.7899,78,955,27.0640105,0.48824016122766417,31.6196,27.018705499999996,0.49500478901440775
2004-01-07,31.7388,32.0403,31.5685,32.0284,78,955,27.1099545,0.4870658639971169,31.7899,27.0640105,0.48824016122766417
2004-01-08,32.2328,32.3435,32.0199,32.3094,78,955,27.155898999999998,0.4753897308544656,32.0284,27.1099545,0.4870658639971169
2004-01-09,32.1135,32.6585,32.0113,32.2055,78,955,27.206133499999996,0.48766189293628937,32.3094,27.155898999999998,0.4753897308544656
2004-01-12,32.2328,32.6322,32.088,32.6245,78,955,27.25642,0.4917003291551256,32.2055,27.206133499999996,0.48766189293628937
2004-01-13,32.5904,32.6534,32.0284,32.2753,78,955,27.3047055,0.5012217342154738,32.6245,27.25642,0.4917003291551256
2004-01-14,32.4312,32.5487,32.2242,32.4465,78,955,27.3546555,0.48859875320008234,32.2753,27.3047055,0.5012217342154738
2004-01-15,32.3009,32.7522,32.0454,32.4627,78,955,27.406176000000002,0.5041845565429337,32.4465,27.3546555,0.48859875320008234
2004-01-16,32.6841,32.897,32.5138,32.8459,78,955,27.4626345,0.49919280250415277,32.4627,27.406176000000002,0.5041845565429337
2004-01-20,32.9822,33.0843,32.6245,32.9225,78,955,27.519008,0.49637903089671337,32.8459,27.4626345,0.49919280250415277
2004-01-21,32.6935,32.9225,32.3605,32.7105,78,955,27.5700225,0.5010662429755194,32.9225,27.519008,0.49637903089671337
2004-01-22,32.8289,32.9481,32.4201,32.4312,78,955,27.619598,0.5029900827629822,32.7105,27.5700225,0.5010662429755194
2004-01-23,32.5393,32.7522,32.1731,32.386,78,955,27.6703945,0.5084265054227695,32.4312,27.619598,0.5029900827629822
2004-01-26,32.3435,32.88,32.2242,32.8459,78,955,27.723065,0.5189531836068574,32.386,27.6703945,0.5084265054227695
2004-01-27,32.7948,32.897,32.1561,32.1817,78,955,27.7733085,0.5348065276349387,32.8459,27.723065,0.5189531836068574
2004-01-28,32.3094,32.4116,31.5174,31.6417,78,955,27.8231505,0.560477489946729,32.1817,27.7733085,0.5348065276349387
2004-01-29,31.7133,31.7729,31.2194,31.6494,78,955,27.872137000000002,0.5599790978076769,31.6417,27.8231505,0.560477489946729
2004-01-30,31.6792,31.8836,31.4834,31.5847,78,955,27.921481,0.5485663051071287,31.6494,27.872137000000002,0.5599790978076769
2004-02-02,31.6792,31.9177,31.3556,31.4663,78,955,27.9679345,0.5495329975994767,31.5847,27.921481,0.5485663051071287
2004-02-03,31.4323,31.7133,31.3726,31.56,78,955,28.0141755,0.5346163549138,31.4663,27.9679345,0.5495329975994767
2004-02-04,31.1853,31.3931,30.9375,31.0014,78,955,28.0576235,0.5408937581342428,31.56,28.0141755,0.5346163549138
2004-02-05,31.0916,31.2449,30.9383,31.0695,78,955,28.098432499999998,0.5241584896960825,31.0014,28.0576235,0.5408937581342428
