timestamp,open,high,low,close,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,spread,gap_abs,gap_pct,ret1_abs,range,bid_gap_abs,ask_gap_abs
2013-08-15 16:50:00+00:00,1344.113,1351.5455,1344.0880000000002,1349.096,1343.89,1350.991,1343.852,1348.916,1344.336,1352.1,1344.324,1349.276,0.3600000000001273,0.027000000000043656,2.0087193298349616e-05,0.003687115925424367,7.457499999999754,0.0,0.05400000000008731
2013-09-18 18:02:00+00:00,1335.0749999999998,1341.5255,1334.076,1340.275,1334.723,1340.888,1333.505,1340.003,1335.427,1342.163,1334.647,1340.547,0.5440000000000964,0.1125000000001819,8.425782895674345e-05,0.0038103262650377445,7.449499999999944,0.1349999999999909,0.09000000000014552
2013-01-04 13:30:00+00:00,1635.177,1641.9325,1634.51,1641.445,1634.444,1641.528,1633.927,1641.033,1635.91,1642.337,1635.093,1641.857,0.8240000000000691,3.1295000000000073,0.0019175299738518686,0.005758104466935032,7.4224999999999,2.696999999999889,3.5620000000001255
2013-05-01 12:55:00+00:00,1464.4225,1466.027,1458.6155,1458.7,1464.197,1465.806,1458.278,1458.352,1464.648,1466.248,1458.953,1459.048,0.6959999999999127,0.12049999999999272,8.227822604047319e-05,0.0039896404543942054,7.411499999999933,0.1410000000000764,0.10000000000013642
2013-12-19 07:40:00+00:00,1218.6575,1218.874,1211.4725,1212.5975,1218.458,1218.663,1210.851,1212.373,1218.857,1219.085,1212.094,1212.822,0.4489999999998417,0.04299999999989268,3.5283484334250034e-05,0.005007793137033922,7.401499999999942,0.084999999999809,0.0009999999999763531
2013-08-23 14:04:00+00:00,1379.4945,1386.8675,1379.4945,1386.0345,1379.362,1386.688,1379.362,1385.892,1379.627,1387.047,1379.627,1386.177,0.2849999999998545,0.029999999999972715,2.1747569437250988e-05,0.004762717706762176,7.373000000000047,0.05100000000015825,0.009000000000014552
2013-12-04 17:30:00+00:00,1236.461,1243.8315,1236.461,1242.0025,1236.295,1243.605,1236.295,1241.847,1236.627,1244.058,1236.627,1242.158,0.3109999999999218,0.055000000000063665,4.448376989440658e-05,0.004526425785704724,7.370499999999993,0.06500000000005457,0.044999999999845386
2013-06-20 13:40:00+00:00,1300.26,1307.588,1300.2315,1306.3415,1300.093,1307.418,1300.063,1306.213,1300.427,1307.758,1300.4,1306.47,0.2570000000000618,0.040000000000190994,3.076213181588171e-05,0.004646235484118799,7.356499999999869,0.03700000000003456,0.04300000000012005
2013-04-15 02:05:00+00:00,1434.45,1434.45,1427.1025,1427.3025,1433.952,1433.952,1426.552,1426.952,1434.948,1434.948,1427.653,1427.653,0.7010000000000218,0.20000000000004547,0.00013940682396406472,0.005121458195378681,7.347500000000082,0.20000000000004547,0.1999999999998181
2013-09-18 17:57:00+00:00,1310.6655,1318.0095,1310.6655,1317.045,1310.533,1317.622,1310.533,1316.703,1310.798,1318.397,1310.798,1317.387,0.6839999999999691,0.11800000000016553,9.003870519776317e-05,0.00495785158492934,7.343999999999824,0.1999999999998181,0.03600000000005821
